Date,Close,High,Low,Open,Volume,Yield_10Y,EMUI,BCI,CEI,EPUI,PMI,Sentiment_Score,Adj_Close,EMA,MACD_Line,MACD_Signal,MACD_Diff,RSI,Stoch_K,Stoch_D,Williams_R,Adj_Close_lag1,EMA_lag1,MACD_Line_lag1,MACD_Signal_lag1,MACD_Diff_lag1,RSI_lag1,Stoch_K_lag1,Stoch_D_lag1,Williams_R_lag1,Yield_10Y_lag1,EMUI_lag1,BCI_lag1,CEI_lag1,EPUI_lag1,PMI_lag1,Sentiment_Score_lag1,Target_Price
2012-05-10,1357.98999,1365.880005,1354.579956,1354.579956,3727990000,1.89,25.56,99.90049,79.3,158.56198,97.6609,-0.976687,1357.98999,1379.446211,-5.406745,-1.23962,-4.167125,39.673848,20.584565,20.026719,-79.415435,1354.579956,1381.704761,-4.086731,-0.197839,-3.888893,37.883242,15.860868,19.527562,-84.139132,1.87,32.12,99.90049,79.3,158.56198,97.6609,0.885648,1357.98999
2012-05-11,1353.390015,1365.660034,1348.890015,1358.109985,3869070000,1.84,13.78,99.90049,79.3,158.56198,97.6609,-0.998652,1353.390015,1376.964669,-6.746278,-2.340952,-4.405327,38.079215,14.21252,16.885984,-85.78748,1357.98999,1379.446211,-5.406745,-1.23962,-4.167125,39.673848,20.584565,20.026719,-79.415435,1.89,25.56,99.90049,79.3,158.56198,97.6609,-0.976687,1353.390015
2012-05-14,1338.349976,1351.930054,1336.609985,1351.930054,3688120000,1.78,78.99,99.90049,79.3,158.56198,97.6609,0.753055,1338.349976,1373.287079,-8.918665,-3.656494,-5.26217,33.358183,2.210635,12.335907,-97.789365,1353.390015,1376.964669,-6.746278,-2.340952,-4.405327,38.079215,14.21252,16.885984,-85.78748,1.84,13.78,99.90049,79.3,158.56198,97.6609,-0.998652,1338.349976
2012-05-15,1330.660034,1344.939941,1328.410034,1338.359985,4114040000,1.76,98.34,99.90049,79.3,158.56198,97.6609,0.626341,1330.660034,1369.22736,-11.132482,-5.151692,-5.98079,31.226461,2.588888,6.337348,-97.411112,1338.349976,1373.287079,-8.918665,-3.656494,-5.26217,33.358183,2.210635,12.335907,-97.789365,1.78,78.99,99.90049,79.3,158.56198,97.6609,0.753055,1330.660034
2012-05-16,1324.800049,1341.780029,1324.790039,1330.780029,4280420000,1.76,59.0,99.90049,79.3,158.56198,97.6609,-0.997825,1324.800049,1364.996188,-13.207552,-6.762864,-6.444688,29.670458,0.011057,1.603527,-99.988943,1330.660034,1369.22736,-11.132482,-5.151692,-5.98079,31.226461,2.588888,6.337348,-97.411112,1.76,98.34,99.90049,79.3,158.56198,97.6609,0.626341,1324.800049
2012-05-17,1304.859985,1326.359985,1304.859985,1324.819946,4664280000,1.7,40.89,99.90049,79.3,158.56198,97.6609,-0.893635,1304.859985,1359.26893,-16.273466,-8.664984,-7.608481,25.08916,0.0,0.866648,-100.0,1324.800049,1364.996188,-13.207552,-6.762864,-6.444688,29.670458,0.011057,1.603527,-99.988943,1.76,59.0,99.90049,79.3,158.56198,97.6609,-0.997825,1304.859985
2012-05-18,1295.219971,1312.23999,1291.97998,1305.050049,4512470000,1.71,28.02,99.90049,79.3,158.56198,97.6609,-0.737633,1295.219971,1353.169029,-19.259086,-10.783805,-8.475282,23.222325,2.626878,0.879312,-97.373122,1304.859985,1359.26893,-16.273466,-8.664984,-7.608481,25.08916,0.0,0.866648,-100.0,1.7,40.89,99.90049,79.3,158.56198,97.6609,-0.893635,1295.219971
2012-05-21,1315.98999,1316.390015,1295.72998,1295.72998,3786750000,1.75,11.51,99.90049,79.3,158.56198,97.6609,-0.998456,1315.98999,1349.628169,-19.721903,-12.571424,-7.150479,34.526285,21.150463,7.92578,-78.849537,1295.219971,1353.169029,-19.259086,-10.783805,-8.475282,23.222325,2.626878,0.879312,-97.373122,1.71,28.02,99.90049,79.3,158.56198,97.6609,-0.737633,1315.98999
2012-05-22,1316.630005,1328.48999,1310.040039,1316.089966,4123680000,1.79,25.44,99.90049,79.3,158.56198,97.6609,-0.979145,1316.630005,1346.485486,-19.808703,-14.01888,-5.789823,34.84462,22.189245,15.322195,-77.810755,1315.98999,1349.628169,-19.721903,-12.571424,-7.150479,34.526285,21.150463,7.92578,-78.849537,1.75,11.51,99.90049,79.3,158.56198,97.6609,-0.998456,1316.630005
2012-05-23,1318.859985,1320.709961,1296.530029,1316.02002,4108330000,1.73,33.3,99.90049,79.3,158.56198,97.6609,-0.98404,1318.859985,1343.854486,-19.473078,-15.10972,-4.363358,36.011996,27.00693,23.448879,-72.99307,1316.630005,1346.485486,-19.808703,-14.01888,-5.789823,34.84462,22.189245,15.322195,-77.810755,1.79,25.44,99.90049,79.3,158.56198,97.6609,-0.979145,1318.859985
2012-05-24,1320.680054,1324.140015,1310.5,1318.719971,3937670000,1.77,15.62,99.90049,79.3,158.56198,97.6609,-0.979992,1320.680054,1341.647397,-18.843018,-15.856379,-2.986639,37.004072,35.02997,28.075381,-64.97003,1318.859985,1343.854486,-19.473078,-15.10972,-4.363358,36.011996,27.00693,23.448879,-72.99307,1.73,33.3,99.90049,79.3,158.56198,97.6609,-0.98404,1320.680054
2012-05-25,1317.819946,1324.199951,1314.22998,1320.810059,2872660000,1.75,13.99,99.90049,79.3,158.56198,97.6609,-0.973371,1317.819946,1339.378116,-18.362802,-16.357664,-2.005139,36.057994,33.480109,31.839003,-66.519891,1320.680054,1341.647397,-18.843018,-15.856379,-2.986639,37.004072,35.02997,28.075381,-64.97003,1.77,15.62,99.90049,79.3,158.56198,97.6609,-0.979992,1317.819946
2012-05-29,1332.420044,1334.930054,1318.900024,1318.900024,3441640000,1.74,40.36,99.90049,79.3,158.56198,97.6609,-0.984266,1332.420044,1338.715443,-16.612622,-16.408656,-0.203967,43.937642,54.722666,41.077582,-45.277334,1317.819946,1339.378116,-18.362802,-16.357664,-2.005139,36.057994,33.480109,31.839003,-66.519891,1.75,13.99,99.90049,79.3,158.56198,97.6609,-0.973371,1332.420044
2012-05-30,1313.319946,1331.25,1310.76001,1331.25,3534290000,1.63,20.44,99.90049,79.3,158.56198,97.6609,-0.993227,1313.319946,1336.296824,-16.575736,-16.442072,-0.133664,37.437894,28.876805,39.026526,-71.123195,1332.420044,1338.715443,-16.612622,-16.408656,-0.203967,43.937642,54.722666,41.077582,-45.277334,1.74,40.36,99.90049,79.3,158.56198,97.6609,-0.984266,1313.319946
2012-05-31,1310.329956,1319.73999,1298.900024,1313.089966,4557620000,1.59,128.82,99.90049,79.3,158.56198,97.6609,-0.981184,1310.329956,1333.823789,-16.596456,-16.472949,-0.123508,36.52695,24.904943,36.168138,-75.095057,1313.319946,1336.296824,-16.575736,-16.442072,-0.133664,37.437894,28.876805,39.026526,-71.123195,1.63,20.44,99.90049,79.3,158.56198,97.6609,-0.993227,1310.329956
2012-06-01,1278.040039,1309.869995,1277.25,1309.869995,4669350000,1.47,307.89,99.61568,73.2,194.61057,97.6663,-0.999395,1278.040039,1328.511051,-18.999391,-16.978237,-2.021154,28.4703,1.057898,18.279882,-98.942102,1310.329956,1333.823789,-16.596456,-16.472949,-0.123508,36.52695,24.904943,36.168138,-75.095057,1.59,128.82,99.90049,79.3,158.56198,97.6609,-0.981184,1278.040039
2012-06-04,1278.180054,1282.550049,1266.73999,1278.290039,4011960000,1.53,81.54,99.61568,73.2,194.61057,97.6663,-0.996436,1278.180054,1323.717623,-20.654345,-17.713459,-2.940887,28.543899,14.629246,13.530696,-85.370754,1278.040039,1328.511051,-18.999391,-16.978237,-2.021154,28.4703,1.057898,18.279882,-98.942102,1.47,307.89,99.61568,73.2,194.61057,97.6663,-0.999395,1278.180054
2012-06-05,1285.5,1287.619995,1274.160034,1277.819946,3403230000,1.57,8.85,99.61568,73.2,194.61057,97.6663,-0.998502,1285.5,1320.077849,-21.131658,-18.397098,-2.734559,32.45669,25.0,13.562382,-75.0,1278.180054,1323.717623,-20.654345,-17.713459,-2.940887,28.543899,14.629246,13.530696,-85.370754,1.53,81.54,99.61568,73.2,194.61057,97.6663,-0.996436,1285.5
2012-06-06,1315.130005,1315.130005,1285.609985,1285.609985,4268360000,1.66,20.47,99.61568,73.2,194.61057,97.6663,-0.996267,1315.130005,1319.606626,-18.901156,-18.49791,-0.403246,45.472506,70.96344,36.864229,-29.03656,1285.5,1320.077849,-21.131658,-18.397098,-2.734559,32.45669,25.0,13.562382,-75.0,1.57,8.85,99.61568,73.2,194.61057,97.6663,-0.998502,1315.130005
2012-06-07,1314.98999,1329.050049,1312.680054,1316.150024,4258140000,1.66,37.72,99.61568,73.2,194.61057,97.6663,-0.998787,1314.98999,1319.166946,-16.949384,-18.188205,1.238821,45.427957,70.75811,55.57385,-29.24189,1315.130005,1319.606626,-18.901156,-18.49791,-0.403246,45.472506,70.96344,36.864229,-29.03656,1.66,20.47,99.61568,73.2,194.61057,97.6663,-0.996267,1314.98999
2012-06-08,1325.660034,1325.810059,1307.77002,1314.98999,3497190000,1.65,7.14,99.61568,73.2,194.61057,97.6663,-0.996249,1325.660034,1319.785336,-14.375891,-17.425742,3.049851,49.489135,86.405615,76.042388,-13.594385,1314.98999,1319.166946,-16.949384,-18.188205,1.238821,45.427957,70.75811,55.57385,-29.24189,1.66,37.72,99.61568,73.2,194.61057,97.6663,-0.998787,1325.660034
2012-06-11,1308.930054,1335.52002,1307.72998,1325.719971,3537530000,1.6,82.13,99.61568,73.2,194.61057,97.6663,-0.994388,1308.930054,1318.751499,-13.530379,-16.646669,3.116291,43.964565,61.340572,72.834766,-38.659428,1325.660034,1319.785336,-14.375891,-17.425742,3.049851,49.489135,86.405615,76.042388,-13.594385,1.65,7.14,99.61568,73.2,194.61057,97.6663,-0.996249,1308.930054
2012-06-12,1324.180054,1324.310059,1306.619995,1309.400024,3442920000,1.67,80.54,99.61568,73.2,194.61057,97.6663,-0.980236,1324.180054,1319.268504,-11.497224,-15.61678,4.119556,49.498706,83.512706,77.086298,-16.487294,1308.930054,1318.751499,-13.530379,-16.646669,3.116291,43.964565,61.340572,72.834766,-38.659428,1.6,82.13,99.61568,73.2,194.61057,97.6663,-0.994388,1324.180054
2012-06-13,1314.880005,1327.280029,1310.51001,1324.02002,3506510000,1.61,48.46,99.61568,73.2,194.61057,97.6663,-0.995566,1314.880005,1318.850552,-10.515158,-14.596456,4.081298,46.4837,69.991268,71.614849,-30.008732,1324.180054,1319.268504,-11.497224,-15.61678,4.119556,49.498706,83.512706,77.086298,-16.487294,1.67,80.54,99.61568,73.2,194.61057,97.6663,-0.980236,1314.880005
2012-06-14,1329.099976,1333.680054,1314.140015,1314.880005,3687720000,1.64,39.08,99.61568,73.2,194.61057,97.6663,-0.992669,1329.099976,1319.826688,-8.491546,-13.375474,4.883928,51.361997,90.665831,81.389935,-9.334169,1314.880005,1318.850552,-10.515158,-14.596456,4.081298,46.4837,69.991268,71.614849,-30.008732,1.61,48.46,99.61568,73.2,194.61057,97.6663,-0.995566,1329.099976
2012-06-15,1342.839966,1343.319946,1329.189941,1329.189941,4401570000,1.6,44.02,99.61568,73.2,194.61057,97.6663,-0.968924,1342.839966,1322.018428,-5.713258,-11.843031,6.129773,55.5758,99.37323,86.676776,-0.62677,1329.099976,1319.826688,-8.491546,-13.375474,4.883928,51.361997,90.665831,81.389935,-9.334169,1.64,39.08,99.61568,73.2,194.61057,97.6663,-0.992669,1342.839966
2012-06-18,1344.780029,1348.219971,1334.459961,1342.420044,3259430000,1.59,95.97,99.61568,73.2,194.61057,97.6663,-0.994701,1344.780029,1324.1862,-3.316664,-10.137757,6.821093,56.153428,95.778176,95.272412,-4.221824,1342.839966,1322.018428,-5.713258,-11.843031,6.129773,55.5758,99.37323,86.676776,-0.62677,1.6,44.02,99.61568,73.2,194.61057,97.6663,-0.968924,1344.780029
2012-06-19,1357.97998,1363.459961,1344.829956,1344.829956,3815350000,1.64,35.99,99.61568,73.2,194.61057,97.6663,-0.845659,1357.97998,1327.404655,-0.348208,-8.179847,7.83164,59.967449,94.334179,96.495195,-5.665821,1344.780029,1324.1862,-3.316664,-10.137757,6.821093,56.153428,95.778176,95.272412,-4.221824,1.59,95.97,99.61568,73.2,194.61057,97.6663,-0.994701,1357.97998
2012-06-20,1355.689941,1361.569946,1346.449951,1358.040039,3695700000,1.65,40.64,99.61568,73.2,194.61057,97.6663,-0.992647,1355.689941,1330.098492,1.798794,-6.184119,7.982913,59.008453,91.966479,94.026278,-8.033521,1357.97998,1327.404655,-0.348208,-8.179847,7.83164,59.967449,94.334179,96.495195,-5.665821,1.64,35.99,99.61568,73.2,194.61057,97.6663,-0.845659,1355.689941
2012-06-21,1325.51001,1358.27002,1324.410034,1355.430054,4094470000,1.63,127.4,99.61568,73.2,194.61057,97.6663,-0.979632,1325.51001,1329.661494,1.052902,-4.736715,5.789617,48.09297,60.763066,82.354574,-39.236934,1355.689941,1330.098492,1.798794,-6.184119,7.982913,59.008453,91.966479,94.026278,-8.033521,1.65,40.64,99.61568,73.2,194.61057,97.6663,-0.992647,1325.51001
2012-06-22,1335.02002,1337.819946,1325.920044,1325.920044,5271490000,1.69,179.6,99.61568,73.2,194.61057,97.6663,-0.997288,1335.02002,1330.171829,1.215148,-3.546342,4.761491,51.158895,68.152335,73.627293,-31.847665,1325.51001,1329.661494,1.052902,-4.736715,5.789617,48.09297,60.763066,82.354574,-39.236934,1.63,127.4,99.61568,73.2,194.61057,97.6663,-0.979632,1335.02002
2012-06-25,1313.719971,1334.900024,1309.27002,1334.900024,3501820000,1.63,285.88,99.61568,73.2,194.61057,97.6663,-0.967754,1313.719971,1328.604986,-0.370733,-2.91122,2.540488,44.77925,36.107892,55.007764,-63.892108,1335.02002,1330.171829,1.215148,-3.546342,4.761491,51.158895,68.152335,73.627293,-31.847665,1.69,179.6,99.61568,73.2,194.61057,97.6663,-0.997288,1313.719971
2012-06-26,1319.98999,1324.23999,1310.300049,1314.089966,3412940000,1.66,116.0,99.61568,73.2,194.61057,97.6663,-0.99646,1319.98999,1327.78451,-1.108835,-2.550743,1.441909,46.879219,23.522173,42.594133,-76.477827,1313.719971,1328.604986,-0.370733,-2.91122,2.540488,44.77925,36.107892,55.007764,-63.892108,1.63,285.88,99.61568,73.2,194.61057,97.6663,-0.967754,1319.98999
2012-06-27,1331.849976,1334.400024,1320.709961,1320.709961,3286910000,1.65,14.07,99.61568,73.2,194.61057,97.6663,-0.998155,1331.849976,1328.171697,-0.728388,-2.186272,1.457885,50.69841,44.387747,34.672604,-55.612253,1319.98999,1327.78451,-1.108835,-2.550743,1.441909,46.879219,23.522173,42.594133,-76.477827,1.66,116.0,99.61568,73.2,194.61057,97.6663,-0.99646,1331.849976
2012-06-28,1329.040039,1331.52002,1313.290039,1331.52002,3969370000,1.6,100.03,99.61568,73.2,194.61057,97.6663,-0.996203,1329.040039,1328.254396,-0.64617,-1.878252,1.232081,49.78513,39.444155,35.784692,-60.555845,1331.849976,1328.171697,-0.728388,-2.186272,1.457885,50.69841,44.387747,34.672604,-55.612253,1.65,14.07,99.61568,73.2,194.61057,97.6663,-0.998155,1329.040039
2012-06-29,1362.160034,1362.170044,1330.119995,1330.119995,4590480000,1.67,64.88,99.61568,73.2,194.61057,97.6663,-0.99905,1362.160034,1331.483505,2.06766,-1.089069,3.156729,59.130335,97.713006,60.514969,-2.286994,1329.040039,1328.254396,-0.64617,-1.878252,1.232081,49.78513,39.444155,35.784692,-60.555845,1.6,100.03,99.61568,73.2,194.61057,97.6663,-0.996203,1362.160034
2012-07-02,1365.51001,1366.349976,1355.699951,1362.329956,3301650000,1.61,22.78,99.61568,73.2,194.61057,97.6663,0.929121,1365.51001,1334.724124,4.437551,0.016255,4.421296,59.942376,98.52844,78.561867,-1.47156,1362.160034,1331.483505,2.06766,-1.089069,3.156729,59.130335,97.713006,60.514969,-2.286994,1.67,64.88,99.61568,73.2,194.61057,97.6663,-0.99905,1365.51001
2012-07-03,1374.02002,1374.810059,1363.530029,1365.75,2116390000,1.65,77.28,99.61568,73.2,194.61057,97.6663,-0.992287,1374.02002,1338.466591,6.922594,1.397523,5.525072,62.007506,98.79457,98.345339,-1.20543,1365.51001,1334.724124,4.437551,0.016255,4.421296,59.942376,98.52844,78.561867,-1.47156,1.61,22.78,99.61568,73.2,194.61057,97.6663,0.929121,1374.02002
2012-07-05,1367.579956,1373.849976,1363.02002,1373.719971,3041520000,1.62,129.22,99.61568,73.2,194.61057,97.6663,-0.996254,1367.579956,1341.239292,8.276938,2.773406,5.503533,59.507291,88.968419,95.430476,-11.031581,1374.02002,1338.466591,6.922594,1.397523,5.525072,62.007506,98.79457,98.345339,-1.20543,1.65,77.28,99.61568,73.2,194.61057,97.6663,-0.992287,1367.579956
2012-07-06,1354.680054,1367.089966,1348.030029,1367.089966,2745140000,1.57,38.87,99.61568,73.2,194.61057,97.6663,-0.980713,1354.680054,1342.519365,8.214658,3.861656,4.353002,54.74558,69.285943,85.682977,-30.714057,1367.579956,1341.239292,8.276938,2.773406,5.503533,59.507291,88.968419,95.430476,-11.031581,1.62,129.22,99.61568,73.2,194.61057,97.6663,-0.996254,1354.680054
2012-07-09,1352.459961,1354.869995,1346.650024,1354.660034,2904860000,1.53,34.96,99.61568,73.2,194.61057,97.6663,-0.604912,1352.459961,1343.466088,7.895147,4.668354,3.226793,53.945529,65.898559,74.71764,-34.101441,1354.680054,1342.519365,8.214658,3.861656,4.353002,54.74558,69.285943,85.682977,-30.714057,1.57,38.87,99.61568,73.2,194.61057,97.6663,-0.980713,1352.459961
2012-07-10,1341.469971,1361.540039,1336.27002,1352.959961,3470600000,1.53,71.32,99.61568,73.2,194.61057,97.6663,-0.998728,1341.469971,1343.275982,6.678151,5.070314,1.607837,50.046527,49.130198,61.438234,-50.869802,1352.459961,1343.466088,7.895147,4.668354,3.226793,53.945529,65.898559,74.71764,-34.101441,1.53,34.96,99.61568,73.2,194.61057,97.6663,-0.604912,1341.469971
2012-07-11,1341.449951,1345.0,1333.25,1341.400024,3426290000,1.54,34.84,99.61568,73.2,194.61057,97.6663,-0.969857,1341.449951,1343.102074,5.646962,5.185643,0.461319,50.039432,49.099653,54.70947,-50.900347,1341.469971,1343.275982,6.678151,5.070314,1.607837,50.046527,49.130198,61.438234,-50.869802,1.53,71.32,99.61568,73.2,194.61057,97.6663,-0.998728,1341.449951
2012-07-12,1334.76001,1341.290039,1325.410034,1341.290039,3654440000,1.5,239.72,99.61568,73.2,194.61057,97.6663,-0.981888,1334.76001,1342.307592,4.241027,4.99672,-0.755693,47.610403,38.892241,45.707364,-61.107759,1341.449951,1343.102074,5.646962,5.185643,0.461319,50.039432,49.099653,54.70947,-50.900347,1.54,34.84,99.61568,73.2,194.61057,97.6663,-0.969857,1334.76001
2012-07-13,1356.780029,1357.699951,1334.810059,1334.810059,3212930000,1.52,86.8,99.61568,73.2,194.61057,97.6663,-0.998159,1356.780029,1343.685919,4.847763,4.966929,-0.119165,55.301576,72.490054,53.493983,-27.509946,1334.76001,1342.307592,4.241027,4.99672,-0.755693,47.610403,38.892241,45.707364,-61.107759,1.5,239.72,99.61568,73.2,194.61057,97.6663,-0.981888,1356.780029
2012-07-16,1353.640015,1357.26001,1348.51001,1356.5,2862720000,1.5,34.85,99.61568,73.2,194.61057,97.6663,-0.997902,1353.640015,1344.633928,5.017396,4.977022,0.040374,54.082302,67.183319,59.521872,-32.816681,1356.780029,1343.685919,4.847763,4.966929,-0.119165,55.301576,72.490054,53.493983,-27.509946,1.52,86.8,99.61568,73.2,194.61057,97.6663,-0.998159,1353.640015
2012-07-17,1363.670044,1365.359985,1345.069946,1353.680054,3566680000,1.53,26.12,99.61568,73.2,194.61057,97.6663,0.818756,1363.670044,1346.446892,5.893237,5.160265,0.732972,57.319357,81.89205,73.855141,-18.10795,1353.640015,1344.633928,5.017396,4.977022,0.040374,54.082302,67.183319,59.521872,-32.816681,1.5,34.85,99.61568,73.2,194.61057,97.6663,-0.997902,1363.670044
2012-07-18,1372.780029,1375.26001,1358.959961,1363.579956,3642630000,1.52,35.09,99.61568,73.2,194.61057,97.6663,-0.996733,1372.780029,1348.954809,7.239,5.576012,1.662988,60.072579,95.998093,81.691154,-4.001907,1363.670044,1346.446892,5.893237,5.160265,0.732972,57.319357,81.89205,73.855141,-18.10795,1.53,26.12,99.61568,73.2,194.61057,97.6663,0.818756,1372.780029
2012-07-19,1376.51001,1380.390015,1371.209961,1373.01001,4043360000,1.54,38.75,99.61568,73.2,194.61057,97.6663,-0.995148,1376.51001,1351.579114,8.508425,6.162495,2.345931,61.176848,92.942877,90.277673,-7.057123,1372.780029,1348.954809,7.239,5.576012,1.662988,60.072579,95.998093,81.691154,-4.001907,1.52,35.09,99.61568,73.2,194.61057,97.6663,-0.996733,1376.51001
2012-07-20,1362.660034,1376.51001,1362.189941,1376.51001,3925020000,1.49,14.87,99.61568,73.2,194.61057,97.6663,-0.997447,1362.660034,1352.63444,8.301186,6.590233,1.710953,55.084812,67.751934,85.564301,-32.248066,1376.51001,1351.579114,8.508425,6.162495,2.345931,61.176848,92.942877,90.277673,-7.057123,1.54,38.75,99.61568,73.2,194.61057,97.6663,-0.995148,1362.660034
2012-07-23,1350.52002,1362.339966,1337.560059,1362.339966,3717180000,1.47,121.73,99.61568,73.2,194.61057,97.6663,-0.998515,1350.52002,1352.433067,7.075784,6.687343,0.388441,50.351723,45.671143,68.788651,-54.328857,1362.660034,1352.63444,8.301186,6.590233,1.710953,55.084812,67.751934,85.564301,-32.248066,1.49,14.87,99.61568,73.2,194.61057,97.6663,-0.997447,1350.52002
2012-07-24,1338.310059,1351.530029,1329.23999,1350.52002,3891290000,1.44,25.52,99.61568,73.2,194.61057,97.6663,-0.995688,1338.310059,1351.088018,5.061062,6.362087,-1.301025,46.064656,23.46313,45.628736,-76.53687,1350.52002,1352.433067,7.075784,6.687343,0.388441,50.351723,45.671143,68.788651,-54.328857,1.47,121.73,99.61568,73.2,194.61057,97.6663,-0.998515,1338.310059
2012-07-25,1337.890015,1343.97998,1331.5,1338.349976,3719170000,1.43,48.62,99.61568,73.2,194.61057,97.6663,-0.99889,1337.890015,1349.831065,3.391392,5.767948,-2.376556,45.919808,22.699136,30.611136,-77.300864,1338.310059,1351.088018,5.061062,6.362087,-1.301025,46.064656,23.46313,45.628736,-76.53687,1.44,25.52,99.61568,73.2,194.61057,97.6663,-0.995688,1337.890015
2012-07-26,1360.02002,1363.130005,1338.170044,1338.170044,4429300000,1.45,76.14,99.61568,73.2,194.61057,97.6663,-0.992693,1360.02002,1350.801442,3.809955,5.376349,-1.566395,54.107421,62.950159,36.370809,-37.049841,1337.890015,1349.831065,3.391392,5.767948,-2.376556,45.919808,22.699136,30.611136,-77.300864,1.43,48.62,99.61568,73.2,194.61057,97.6663,-0.99889,1360.02002
2012-07-27,1385.969971,1389.189941,1360.050049,1360.050049,4399010000,1.58,14.62,99.61568,73.2,194.61057,97.6663,-0.984691,1385.969971,1354.150826,6.164551,5.53399,0.630562,61.473243,94.951434,60.200243,-5.048566,1360.02002,1350.801442,3.809955,5.376349,-1.566395,54.107421,62.950159,36.370809,-37.049841,1.45,76.14,99.61568,73.2,194.61057,97.6663,-0.992693,1385.969971
2012-07-30,1385.300049,1391.73999,1381.369995,1385.939941,3212060000,1.53,23.69,99.61568,73.2,194.61057,97.6663,0.984354,1385.300049,1357.117418,7.885629,6.004318,1.881311,61.200154,90.291051,82.730882,-9.708949,1385.969971,1354.150826,6.164551,5.53399,0.630562,61.473243,94.951434,60.200243,-5.048566,1.58,14.62,99.61568,73.2,194.61057,97.6663,-0.984691,1385.300049
2012-07-31,1379.319946,1387.160034,1379.170044,1385.27002,3821570000,1.51,8.98,99.61568,73.2,194.61057,97.6663,-0.999249,1379.319946,1359.231945,8.667141,6.536882,2.130259,58.693599,81.275362,88.839283,-18.724638,1385.300049,1357.117418,7.885629,6.004318,1.881311,61.200154,90.291051,82.730882,-9.708949,1.53,23.69,99.61568,73.2,194.61057,97.6663,0.984354,1379.319946
2012-08-01,1375.319946,1385.030029,1373.349976,1379.319946,4440920000,1.56,34.37,99.4297,74.3,152.35347,97.4525,-0.992743,1375.319946,1360.764135,8.861578,7.001821,1.859756,57.011606,73.72793,81.764781,-26.27207,1379.319946,1359.231945,8.667141,6.536882,2.130259,58.693599,81.275362,88.839283,-18.724638,1.51,8.98,99.61568,73.2,194.61057,97.6663,-0.999249,1375.319946
2012-08-02,1365.0,1375.130005,1354.650024,1375.130005,4193740000,1.51,34.21,99.4297,74.3,152.35347,97.4525,-0.99783,1365.0,1361.167551,8.089684,7.219394,0.87029,52.806984,57.216016,70.739769,-42.783984,1375.319946,1360.764135,8.861578,7.001821,1.859756,57.011606,73.72793,81.764781,-26.27207,1.56,34.37,99.4297,74.3,152.35347,97.4525,-0.992743,1365.0
2012-08-03,1390.98999,1394.160034,1365.449951,1365.449951,3751170000,1.6,14.71,99.4297,74.3,152.35347,97.4525,0.62525,1390.98999,1364.007783,9.46601,7.668717,1.797293,60.673196,95.117003,75.353649,-4.882997,1365.0,1361.167551,8.089684,7.219394,0.87029,52.806984,57.216016,70.739769,-42.783984,1.51,34.21,99.4297,74.3,152.35347,97.4525,-0.99783,1390.98999
2012-08-06,1394.22998,1399.630005,1391.040039,1391.040039,3122050000,1.59,33.31,99.4297,74.3,152.35347,97.4525,-0.968737,1394.22998,1366.886088,10.694913,8.273956,2.420957,61.533967,92.328423,81.553814,-7.671577,1390.98999,1364.007783,9.46601,7.668717,1.797293,60.673196,95.117003,75.353649,-4.882997,1.6,14.71,99.4297,74.3,152.35347,97.4525,0.62525,1394.22998
2012-08-07,1401.349976,1407.140015,1394.459961,1394.459961,3682490000,1.66,36.13,99.4297,74.3,152.35347,97.4525,-0.885359,1401.349976,1370.168363,12.103827,9.03993,3.063897,63.428335,92.567346,93.337591,-7.432654,1394.22998,1366.886088,10.694913,8.273956,2.420957,61.533967,92.328423,81.553814,-7.671577,1.59,33.31,99.4297,74.3,152.35347,97.4525,-0.968737,1401.349976
2012-08-08,1402.219971,1404.140015,1396.130005,1401.22998,3221790000,1.68,27.63,99.4297,74.3,152.35347,97.4525,-0.998264,1402.219971,1373.220897,13.139143,9.859773,3.27937,63.663812,93.684156,92.859975,-6.315844,1401.349976,1370.168363,12.103827,9.03993,3.063897,63.428335,92.567346,93.337591,-7.432654,1.66,36.13,99.4297,74.3,152.35347,97.4525,-0.885359,1402.219971
2012-08-09,1402.800049,1405.949951,1398.800049,1402.26001,3119610000,1.69,62.2,99.4297,74.3,152.35347,97.4525,0.590447,1402.800049,1376.037959,13.846828,10.657184,3.189644,63.831034,94.4288,93.560101,-5.5712,1402.219971,1373.220897,13.139143,9.859773,3.27937,63.663812,93.684156,92.859975,-6.315844,1.68,27.63,99.4297,74.3,152.35347,97.4525,-0.998264,1402.800049
2012-08-10,1405.869995,1405.97998,1395.619995,1402.579956,2767980000,1.65,7.33,99.4297,74.3,152.35347,97.4525,-0.998192,1405.869995,1378.879105,14.488379,11.423423,3.064956,64.755467,98.36968,95.494212,-1.63032,1402.800049,1376.037959,13.846828,10.657184,3.189644,63.831034,94.4288,93.560101,-5.5712,1.69,62.2,99.4297,74.3,152.35347,97.4525,0.590447,1405.869995
2012-08-13,1404.109985,1405.869995,1397.319946,1405.869995,2499990000,1.65,61.29,99.4297,74.3,152.35347,97.4525,-0.997934,1404.109985,1381.282046,14.68551,12.07584,2.60967,63.749497,95.994145,96.264209,-4.005855,1405.869995,1378.879105,14.488379,11.423423,3.064956,64.755467,98.36968,95.494212,-1.63032,1.65,7.33,99.4297,74.3,152.35347,97.4525,-0.998192,1404.109985
